sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
71,110,20,461.89,245.42,404.7,1.67
166,165,0,97.65,46.72,90.12,1.46
58,44,15,1195.71,216.82,1177.76,1.19
58,130,3,742.73,149.75,727.73,1.22
74,71,6,190.33,159.99,125.48,2.79
75,61,6,708.57,337.05,632.78,1.61
73,81,6,564.17,171.77,540.09,1.34
59,96,0,409.5,63.41,404.74,1.16
65,8,19,849.57,259.47,815.62,1.32
79,83,22,499.7,298.8,429.47,1.71
58,47,20,731.7,167.92,714.64,1.24
54,87,20,589.43,216.9,560.73,1.34
59,78,5,361.23,177.68,333.68,1.43
29,86,9,831.29,205.93,805.52,1.29
85,80,9,509.13,292.07,439.83,1.7
112,34,8,917.73,372.55,856.84,1.43
111,44,8,1231.09,173.67,1218.54,1.16
128,48,21,906.13,299.92,862.68,1.36
8,28,20,1571.1,315.15,1539.96,1.22
125,78,21,623.25,227.83,584.62,1.42
46,85,4,442.68,239.28,395.11,1.58
47,75,4,150.68,97.88,104.09,3.28
48,65,4,886.05,308.17,836.65,1.4
127,58,21,350.14,200.87,311.72,1.57
128,138,5,347.58,89.14,337.83,1.26
49,55,4,477.13,168.88,449.66,1.41
36,73,1,562.44,258.49,504.6,1.63
63,28,9,580.83,424.55,492.48,1.77
61,48,9,859.64,543.56,776.64,1.5
60,58,9,509.83,118.53,497.96,1.24
62,38,9,453.58,272.23,331.69,2.53
134,51,23,1123.5,523.03,1035.33,1.46
132,71,23,452.0,213.18,412.71,1.51
16,70,13,772.84,191.71,754.48,1.23
136,31,23,888.88,200.94,867.78,1.24
138,11,23,546.89,253.78,502.88,1.47
45,70,12,366.53,193.82,315.78,1.78
48,40,12,695.18,207.01,668.87,1.31
49,30,12,417.08,209.16,378.83,1.52
49,79,21,142.99,136.86,109.17,1.98
8,16,9,394.13,260.72,245.3,3.62
25,81,5,607.14,362.38,544.2,1.55
29,41,5,439.22,328.28,352.39,1.95
44,80,12,1039.6,391.78,982.93,1.38
27,61,5,949.25,272.66,919.89,1.26
164,143,13,143.36,75.48,120.48,1.98
26,71,5,748.5,116.48,738.83,1.18
29,132,12,926.1,243.96,900.68,1.25
47,50,12,592.55,271.9,548.75,1.45
78,22,5,759.28,334.75,709.61,1.41
73,72,5,195.99,99.68,168.61,1.87
105,94,11,111.69,130.14,59.47,3.22
128,141,7,677.41,175.56,659.87,1.24
28,51,5,636.47,258.65,591.03,1.46
64,96,1,352.5,99.38,342.79,1.24
67,66,1,133.16,118.86,104.48,1.95
132,134,18,233.8,228.38,172.15,2.27
69,46,1,266.93,195.13,218.13,1.83
86,103,11,413.88,442.75,214.18,3.57
82,143,11,511.11,270.14,451.13,1.62
38,41,16,355.35,294.51,268.38,2.08
165,78,5,818.21,372.82,743.1,1.54
136,79,12,740.99,909.55,620.03,1.57
138,59,12,380.34,102.98,368.72,1.27
23,128,23,869.57,304.25,828.55,1.35
25,108,23,782.92,266.93,739.83,1.4
74,136,1,217.43,188.88,166.8,2.25
22,138,23,1114.59,264.0,1084.94,1.26
52,85,17,931.62,308.26,885.87,1.37
58,25,17,767.43,300.93,710.1,1.5
53,75,17,941.88,273.09,908.16,1.3
29,79,5,343.51,197.51,305.77,1.58
49,134,12,822.57,235.44,791.5,1.31
46,164,12,1166.0,534.34,1051.41,1.57
179,158,23,134.25,156.46,63.45,3.47
49,78,23,205.97,182.29,162.83,1.95
82,22,1,749.44,226.31,720.01,1.32
62,8,23,785.0,21.4,784.7,1.03
136,73,0,568.84,272.0,514.21,1.57
138,53,0,528.57,89.6,520.04,1.2
34,113,22,614.17,99.12,606.52,1.17
32,133,22,323.43,41.68,320.6,1.14
42,128,21,398.59,250.58,348.27,1.63
41,138,21,788.39,165.65,772.03,1.22
38,63,8,146.84,101.73,121.48,1.87
24,40,8,435.38,201.0,393.03,1.63
25,30,8,388.36,294.72,306.78,1.96
23,50,8,795.31,256.22,757.11,1.37
51,23,7,611.13,283.46,552.41,1.65
28,42,12,309.56,255.75,259.66,1.72
26,62,12,777.81,355.56,730.64,1.37
81,24,16,1210.37,728.28,1097.44,1.47
25,72,12,815.27,164.76,799.3,1.22
107,48,0,750.38,212.27,723.1,1.31
24,82,12,1019.0,215.0,995.12,1.25
29,32,12,1322.88,408.07,1256.18,1.39
27,52,12,820.73,221.41,795.91,1.27
132,111,18,491.83,105.24,481.12,1.23
128,27,4,658.53,259.4,616.69,1.42
136,166,8,407.5,144.14,387.66,1.35
51,11,15,902.61,334.53,855.1,1.37
50,21,15,1088.46,407.76,1031.98,1.36
130,110,5,401.89,156.89,372.4,1.49
21,70,8,870.0,164.37,855.4,1.2
11,43,23,742.0,237.5,713.62,1.3
130,138,3,227.08,60.57,220.74,1.25
108,157,22,256.43,41.14,253.03,1.18
105,11,17,1332.65,616.78,1190.86,1.62
48,125,19,994.94,331.84,952.09,1.33
61,108,19,342.8,93.82,332.48,1.27
65,16,0,532.08,110.46,523.33,1.19
63,36,0,248.08,171.36,204.09,1.97
62,46,0,815.0,267.99,774.67,1.37
64,26,0,820.0,314.06,774.25,1.38
33,62,7,119.05,142.39,68.15,2.95
31,82,7,642.96,241.49,604.81,1.41
36,32,7,420.44,116.72,402.57,1.36
41,11,16,1102.56,375.69,1055.61,1.32
80,141,11,351.39,119.72,335.01,1.36
84,127,15,341.56,184.62,302.53,1.61
86,107,15,288.88,176.94,209.95,2.73
49,130,7,598.93,251.3,561.35,1.41
80,148,22,422.33,164.96,399.09,1.37
84,108,22,350.94,85.99,341.31,1.26
73,72,3,261.89,241.16,196.18,2.09
81,138,22,483.81,223.84,452.66,1.4
58,75,17,1307.71,490.68,1228.93,1.41
78,22,3,811.57,366.0,753.99,1.42
90,80,11,746.27,162.25,729.32,1.24
82,128,22,713.44,216.69,682.78,1.34
141,83,23,636.43,227.33,600.04,1.4
75,52,3,608.8,203.14,575.79,1.4
46,54,9,754.83,251.51,718.79,1.36
48,34,9,999.46,165.56,986.29,1.18
44,74,9,684.97,267.68,636.89,1.48
44,134,14,668.0,231.98,634.0,1.37
49,24,9,774.15,232.99,741.04,1.34
28,47,4,803.81,319.2,741.97,1.51
26,67,4,621.33,151.29,603.24,1.28
73,22,2,477.93,272.6,420.35,1.63
24,87,4,624.29,191.24,598.9,1.32
45,64,9,614.81,167.76,587.17,1.38
47,44,9,937.56,507.67,863.52,1.44
31,29,13,814.4,333.19,760.38,1.43
43,84,9,1066.45,269.32,1033.5,1.28
83,52,15,349.0,185.09,319.85,1.45
86,22,15,854.36,393.27,785.13,1.48
80,82,15,304.8,166.0,274.59,1.53
51,143,8,532.66,183.43,513.47,1.28
36,63,12,279.74,191.93,245.11,1.67
38,43,12,542.49,596.65,421.94,1.85
50,153,8,660.69,115.29,652.58,1.16
35,73,12,1018.54,299.52,980.73,1.31
165,61,0,624.63,285.66,549.86,1.7
130,113,21,667.17,217.0,633.6,1.38
10,114,18,172.14,77.84,159.47,1.44
48,147,22,779.8,213.03,758.9,1.24
75,69,12,695.59,156.46,678.83,1.25
79,29,12,479.32,224.26,434.39,1.55
74,22,20,1022.19,243.19,993.08,1.27
70,62,20,411.42,124.27,395.67,1.31
62,34,9,285.83,149.5,260.5,1.5
63,24,9,806.4,480.98,724.22,1.55
61,44,9,1120.78,302.07,1081.17,1.31
74,79,12,896.44,405.53,819.67,1.51
72,42,20,592.46,187.05,563.41,1.38
71,52,20,893.72,162.98,879.32,1.2
113,172,18,588.33,113.83,578.64,1.19
117,132,18,572.25,376.23,482.79,1.82
119,112,18,436.75,312.06,350.89,1.92
73,46,10,193.32,144.41,151.58,2.15
71,66,10,802.0,168.49,781.56,1.27
44,141,18,1296.14,197.89,1281.02,1.17
75,26,10,969.47,298.58,924.33,1.37
74,36,10,966.33,251.86,936.03,1.28
132,50,20,584.24,164.08,569.21,1.23
130,70,20,149.42,118.07,117.51,2.03
27,82,10,811.43,245.89,781.71,1.3
29,62,10,954.21,109.82,947.95,1.12
26,92,10,352.76,250.78,286.47,1.85
136,10,20,416.0,190.84,381.25,1.49
28,72,10,747.96,249.21,711.99,1.36
111,29,19,1231.55,193.94,1216.48,1.17
47,127,13,499.08,190.82,465.18,1.45
164,59,17,456.29,84.27,448.37,1.21
23,34,17,439.19,275.17,354.24,2.12
22,44,17,1010.13,395.57,955.92,1.37
21,54,17,1481.55,259.2,1461.92,1.17
38,114,17,595.38,91.72,588.65,1.16
36,134,17,1044.83,509.92,945.79,1.53
92,26,13,425.33,375.63,310.76,2.19
44,29,18,430.1,322.85,328.32,2.21
138,24,19,1271.82,394.81,1222.12,1.31
136,44,19,964.69,246.13,934.73,1.29
132,84,19,271.78,157.21,248.41,1.45
42,49,18,934.04,279.11,894.98,1.34
134,64,19,575.3,204.02,542.22,1.4
40,69,18,975.11,350.36,914.71,1.43
11,74,17,583.24,224.59,551.28,1.37
16,24,17,1689.81,395.87,1649.99,1.24
25,75,15,742.19,301.6,703.44,1.36
27,55,15,630.24,176.98,609.08,1.29
7,114,17,144.33,91.43,119.81,1.82
164,47,8,1061.58,345.88,985.45,1.53
28,45,15,643.11,245.36,605.2,1.4
12,64,17,1287.0,345.8,1236.72,1.34
24,85,15,1258.24,488.64,1189.33,1.37
78,61,2,246.06,161.68,203.67,1.83
79,51,2,425.38,230.22,340.22,2.18
26,65,15,1258.42,433.96,1188.73,1.4
48,164,15,740.43,192.9,715.02,1.31
16,85,9,1217.43,342.13,1181.19,1.26
29,35,15,975.69,225.36,947.69,1.28
7,175,9,165.14,150.17,125.2,1.95
72,74,8,305.2,198.7,241.39,2.22
71,84,8,1052.65,465.64,961.24,1.53
75,44,8,654.18,229.87,617.29,1.41
73,64,8,917.0,308.92,864.56,1.42
74,54,8,1147.0,249.5,1119.55,1.25
128,113,3,256.33,40.77,252.83,1.18
81,50,22,338.91,224.37,277.43,2.0
83,30,22,329.34,151.35,307.64,1.4
80,60,22,480.75,161.97,458.04,1.35
73,136,22,548.97,251.21,510.34,1.44
16,38,13,984.87,157.41,973.29,1.16
12,78,13,913.65,209.73,889.18,1.27
96,33,8,361.38,171.58,324.54,1.59
143,147,0,158.86,129.56,120.39,2.11
38,51,3,888.45,234.09,856.07,1.32
86,107,12,335.3,224.12,281.75,1.76
30,28,21,805.43,347.22,746.19,1.46
125,128,19,181.21,123.88,143.77,2.09
127,108,19,123.85,94.23,100.74,1.82
84,127,12,304.24,209.25,259.8,1.67
28,70,9,895.12,209.04,865.61,1.32
27,80,9,1207.03,197.29,1190.47,1.18
72,29,20,688.16,210.95,658.52,1.34
70,49,20,813.67,208.23,788.79,1.28
26,90,9,320.17,222.01,268.28,1.73
123,134,1,644.5,216.82,613.35,1.36
117,123,16,422.71,72.44,416.29,1.19
110,78,23,792.83,200.61,768.91,1.28
136,132,14,139.66,174.37,103.45,1.84
111,68,23,678.5,258.24,627.45,1.5
107,87,23,201.06,354.28,110.01,3.19
29,58,14,737.39,214.52,690.86,1.52
28,68,14,505.91,236.91,471.09,1.42
11,70,12,404.03,103.64,391.99,1.28
16,20,12,512.29,223.7,449.01,1.77
27,78,14,1301.81,304.74,1266.25,1.27
11,28,22,790.63,188.69,775.22,1.2
43,36,3,265.43,111.39,245.13,1.49
45,16,3,590.03,133.39,578.73,1.2
33,40,0,616.08,147.36,599.62,1.26
31,60,0,480.3,162.85,459.38,1.32
30,70,0,793.53,206.88,767.95,1.29
42,46,3,351.27,183.35,302.49,1.78
26,43,1,826.16,387.83,757.29,1.49
22,83,1,682.35,280.95,642.65,1.38
143,47,7,722.31,279.34,675.42,1.43
28,23,1,277.81,226.56,207.65,2.33
35,130,18,704.58,277.51,663.73,1.39
23,73,1,479.49,230.73,430.26,1.6
134,125,12,200.61,162.31,103.23,4.94
132,145,12,567.0,162.96,545.71,1.31
25,53,1,498.25,156.27,478.32,1.32
132,59,7,634.61,219.04,604.69,1.35
105,96,16,381.46,351.04,187.98,3.8
69,117,21,291.31,26.48,290.1,1.1
22,36,23,521.22,223.54,483.7,1.45
23,26,23,293.89,230.77,222.29,2.27
44,26,3,705.32,245.26,662.2,1.43
21,46,23,1019.52,390.3,965.73,1.36
113,172,1,435.46,47.42,432.86,1.12
75,74,12,216.78,173.1,169.46,2.04
78,44,12,864.21,266.67,824.66,1.36
40,43,16,288.31,179.56,252.61,1.64
41,33,16,767.21,211.33,740.71,1.3
78,8,6,662.5,185.79,642.1,1.27
42,23,16,695.35,379.94,621.61,1.57
74,84,12,631.5,244.47,589.6,1.44
28,8,2,1164.7,197.09,1147.52,1.19
33,80,15,775.0,250.3,733.95,1.4
105,33,2,421.19,238.61,341.75,2.02
117,132,1,393.62,351.75,272.14,2.43
24,16,23,1209.2,215.65,1190.11,1.2
24,63,1,494.19,355.93,422.16,1.68
38,30,15,1138.0,127.37,1130.95,1.12
29,143,19,942.35,220.16,920.56,1.23
40,66,3,199.56,178.44,137.88,2.45
79,52,16,486.16,261.5,421.69,1.71
27,33,1,436.36,194.96,407.58,1.41
164,82,14,426.0,359.97,321.44,2.05
78,62,16,584.2,100.88,575.46,1.19
115,121,18,120.89,120.66,55.26,4.69
41,40,11,152.21,120.15,122.3,1.96
40,50,11,910.0,226.99,884.06,1.27
43,54,20,757.11,185.04,735.54,1.27
46,24,20,407.97,156.95,382.1,1.47
112,125,12,234.0,367.44,120.05,2.64
42,64,20,367.5,194.65,328.03,1.58
113,115,12,172.13,71.5,152.53,1.72
130,69,2,162.07,222.8,100.45,2.46
41,74,20,674.4,274.24,637.66,1.36
42,30,11,814.64,274.14,772.5,1.38
40,84,20,1017.2,401.74,955.13,1.4
94,22,2,539.11,137.38,521.6,1.29
119,46,7,1016.88,96.3,1012.38,1.1
43,52,16,917.89,339.26,860.65,1.43
46,22,16,794.13,264.93,758.47,1.34
132,16,15,318.21,89.92,309.76,1.27
44,42,16,266.93,148.35,236.34,1.62
130,36,15,624.78,263.16,592.89,1.33
34,36,17,318.87,176.02,266.45,2.12
41,72,16,590.39,186.41,563.99,1.35
132,78,23,242.77,194.5,205.1,1.69
35,26,17,566.42,284.7,514.58,1.52
136,38,23,602.83,335.01,550.15,1.46
132,49,2,547.27,186.07,519.11,1.38
36,16,17,1173.78,389.16,1129.6,1.29
30,136,20,737.96,291.01,696.74,1.38
117,130,17,523.84,293.85,449.09,1.77
132,11,14,122.85,71.51,115.64,1.34
130,31,14,1213.0,366.41,1159.48,1.35
32,56,17,296.14,124.04,274.38,1.46
42,62,16,601.43,127.96,585.76,1.27
33,46,17,1149.04,630.08,1037.11,1.53
45,34,20,713.7,169.27,694.59,1.26
130,98,23,612.5,181.62,587.42,1.33
47,12,16,952.5,325.32,904.95,1.37
164,80,5,749.62,380.22,659.33,1.68
72,16,19,869.22,207.84,847.07,1.25
71,26,19,1323.6,388.63,1277.1,1.29
78,61,4,159.48,113.41,136.02,1.67
83,47,1,250.74,110.64,236.82,1.35
41,23,14,583.02,489.47,487.94,1.8
166,82,22,198.25,123.96,156.88,2.06
82,57,1,243.91,184.05,173.75,2.63
81,73,20,678.95,293.04,640.23,1.37
84,43,20,881.11,186.5,862.31,1.23
70,36,19,776.57,216.53,749.61,1.3
80,83,20,182.99,88.86,173.77,1.31
40,33,14,774.0,584.62,661.48,1.64
83,53,20,411.62,138.73,393.3,1.33
79,51,4,475.91,306.6,345.99,2.78
86,23,20,674.25,379.78,553.55,1.99
64,28,9,548.81,196.36,510.61,1.56
63,38,9,160.79,95.78,132.31,2.02
134,43,9,825.46,333.39,769.34,1.44
78,49,8,293.91,170.22,241.31,2.12
132,63,9,427.61,217.93,394.8,1.44
94,23,21,964.0,214.07,939.22,1.26
75,79,8,606.78,245.83,538.33,1.8
136,23,9,1226.3,380.43,1177.48,1.32
138,153,11,409.82,50.68,406.86,1.13
35,16,6,970.69,179.95,955.61,1.19
49,80,8,325.85,205.14,278.82,1.75
130,83,9,592.54,404.38,500.21,1.71
8,78,15,1088.23,352.69,1043.02,1.32
61,58,9,589.81,169.92,571.16,1.27
24,28,2,106.83,103.17,76.9,2.23
22,48,2,451.31,275.83,398.69,1.66
23,38,2,444.9,248.9,396.8,1.57
28,43,14,318.46,199.8,259.62,2.07
26,63,14,1083.88,271.2,1052.3,1.27
138,57,22,667.38,241.5,631.36,1.38
25,73,14,534.34,256.89,485.76,1.53
33,36,6,450.63,158.8,425.02,1.4
24,83,14,1304.18,244.29,1282.46,1.2
68,46,8,712.29,313.36,656.83,1.49
138,85,23,317.0,187.97,266.16,1.87
36,134,8,1188.69,501.62,1079.11,1.57
28,138,14,1088.12,203.13,1070.67,1.19
29,128,14,783.57,340.07,728.56,1.44
69,36,8,817.91,221.09,787.84,1.32
38,114,8,718.0,147.1,704.06,1.22
101,59,19,430.42,255.56,374.0,1.65
58,164,15,826.17,240.67,794.67,1.31
148,145,12,354.09,414.84,208.77,2.7
112,7,19,349.54,52.01,345.91,1.15
38,130,0,358.85,74.69,352.51,1.2
62,98,20,375.58,319.0,320.81,1.59
69,28,20,559.97,250.7,520.91,1.43
29,33,14,1236.4,241.99,1210.76,1.23
67,48,20,968.77,293.14,930.65,1.32
63,96,8,460.48,468.77,355.68,1.88
113,7,1,231.26,38.69,228.33,1.17
23,113,4,865.27,238.22,833.13,1.32
175,17,23,432.59,162.05,411.05,1.35
65,68,20,315.96,165.14,279.11,1.65
132,75,18,771.6,488.18,692.33,1.51
136,35,18,813.7,389.03,743.99,1.5
64,78,20,640.36,306.65,582.15,1.52
48,125,18,940.24,274.32,898.41,1.37
58,47,19,802.26,269.13,762.85,1.36
54,87,19,672.0,321.01,612.51,1.51
68,38,20,511.5,163.27,487.76,1.36
141,16,11,1023.28,317.91,981.51,1.32
92,105,15,594.83,271.31,530.04,1.64
49,47,8,583.95,289.25,525.0,1.58
66,58,20,1220.11,282.49,1189.47,1.25
27,53,14,683.56,100.54,676.34,1.16
48,57,8,630.59,237.07,593.73,1.4
10,11,9,237.14,166.24,173.07,2.69
165,83,15,311.19,239.44,214.3,2.92
132,64,10,401.84,121.49,389.91,1.25
130,84,10,312.93,145.94,288.46,1.46
49,8,20,1055.33,377.95,998.77,1.38
134,44,10,767.79,251.74,725.07,1.42
125,36,18,1203.45,291.52,1167.39,1.28
127,16,18,1069.83,272.33,1039.36,1.26
16,25,6,1344.5,151.82,1336.31,1.12
29,138,16,898.29,215.37,874.32,1.26
11,75,6,519.38,105.52,510.86,1.19
32,33,3,279.24,274.94,169.15,2.8
30,53,3,281.2,228.62,226.24,1.85
66,24,23,373.82,197.87,343.97,1.46
64,44,23,517.12,148.45,496.07,1.34
65,34,23,393.55,126.22,375.54,1.35
61,74,23,392.23,188.47,355.53,1.54
175,168,13,332.17,60.41,325.68,1.23
31,35,20,566.34,278.79,500.54,1.66
30,45,20,758.36,228.03,728.55,1.32
145,47,2,782.0,238.46,725.33,1.55
136,24,10,1258.38,339.48,1219.66,1.27
115,132,9,623.88,176.99,592.71,1.41
78,46,0,604.18,212.55,570.07,1.4
45,128,23,234.67,167.67,200.16,1.76
44,138,23,788.95,333.62,733.22,1.44
90,98,10,280.0,29.05,278.59,1.1
51,40,1,651.0,184.63,626.31,1.32
52,30,1,116.02,131.12,73.13,2.52
73,96,0,1028.9,270.97,995.96,1.29
48,16,5,944.07,216.95,922.0,1.24
24,42,19,391.59,162.42,363.87,1.46
23,52,19,702.8,453.38,638.56,1.51
78,22,2,565.45,133.26,550.41,1.26
26,22,19,215.01,168.25,159.91,2.38
43,66,5,269.37,153.35,233.47,1.69
21,72,19,815.39,146.78,803.7,1.18
75,52,2,664.72,317.77,604.9,1.52
45,46,5,136.59,119.14,100.7,2.3
31,82,8,747.61,321.64,673.37,1.68
33,62,8,121.75,155.0,79.98,2.35
73,72,2,253.04,220.97,182.92,2.32
36,32,8,505.46,179.17,476.08,1.41
84,80,11,96.06,107.71,69.87,2.02
85,70,11,699.7,341.44,630.37,1.56
38,36,21,121.98,91.77,97.13,2.13
47,26,5,897.83,249.96,865.52,1.31
22,62,19,857.12,212.83,829.47,1.3
43,125,1,375.63,87.95,365.8,1.26
32,96,21,129.66,49.97,123.93,1.31
28,110,20,349.07,247.68,294.23,1.78
16,33,0,767.0,118.49,757.88,1.17
11,83,0,481.51,146.31,467.05,1.25
55,81,7,517.81,175.93,490.02,1.39
26,130,20,1026.05,405.83,966.24,1.39
34,52,8,1037.25,278.61,1003.25,1.29
112,36,14,1048.8,353.99,995.77,1.37
47,108,23,576.88,83.87,570.67,1.16
57,61,7,771.3,195.09,745.41,1.31
74,62,2,527.9,94.79,519.84,1.19
58,51,7,658.86,172.63,638.7,1.28
90,78,8,929.25,311.01,884.39,1.36
46,36,5,418.77,202.87,379.01,1.54
34,26,6,470.07,229.5,418.74,1.62
108,78,14,495.85,235.66,455.87,1.46
30,92,8,526.71,246.83,478.49,1.53
62,64,23,454.17,135.23,433.02,1.37
111,46,14,1081.25,402.87,1005.91,1.47
38,12,8,1738.67,526.72,1664.98,1.34
51,130,14,711.97,362.99,652.95,1.46
52,38,16,1262.33,299.56,1229.99,1.25
51,48,16,202.15,152.95,165.35,1.85
53,28,16,953.92,236.44,919.63,1.33
69,96,20,651.25,288.92,599.51,1.48
128,105,19,624.42,196.93,593.23,1.39
69,40,20,692.0,237.37,659.02,1.35
136,81,13,558.28,283.8,509.82,1.48
138,61,13,169.54,136.01,140.82,1.74
65,80,20,475.85,208.49,443.24,1.42
66,70,20,565.94,216.35,531.16,1.41
11,165,10,813.36,559.03,708.58,1.58
16,115,10,671.29,193.59,635.88,1.42
26,128,16,1245.53,352.07,1203.57,1.29
25,138,16,1110.92,305.2,1075.55,1.28
85,132,23,643.3,234.16,609.38,1.37
105,96,12,253.72,233.59,150.08,2.99
30,69,12,1141.31,289.81,1101.91,1.31
31,59,12,535.24,191.71,504.09,1.41
34,29,12,947.77,217.28,924.13,1.25
125,138,12,657.5,372.75,575.8,1.64
20,11,7,234.83,95.22,217.1,1.49
132,40,23,613.76,229.99,581.63,1.36
22,42,22,614.43,265.2,571.76,1.44
81,79,6,186.95,181.2,120.25,2.65
83,59,6,222.63,81.46,211.5,1.35
24,22,22,406.43,217.84,356.19,1.74
23,32,22,748.77,382.75,658.36,1.67
130,8,2,515.33,138.8,499.77,1.27
68,134,8,892.33,453.21,785.61,1.67
21,52,22,1120.57,146.75,1110.57,1.14
72,75,21,325.76,212.79,251.59,2.23
75,45,21,531.34,247.25,482.19,1.55
24,49,5,657.73,206.98,629.58,1.34
53,165,14,756.14,199.71,730.34,1.3
36,8,20,1033.67,139.25,1024.7,1.14
23,59,5,567.14,157.88,546.24,1.32
153,141,15,219.85,133.17,190.74,1.64
24,111,6,858.0,261.39,819.98,1.35
26,29,5,385.52,218.08,333.8,1.78
54,29,18,573.96,239.54,520.09,1.63
52,49,18,465.49,293.99,396.44,1.76
59,57,18,212.12,38.1,208.35,1.21
108,99,9,188.33,83.61,169.51,1.6
69,8,8,1063.08,561.76,971.51,1.48
28,73,9,504.36,205.43,465.24,1.5
29,63,9,920.07,424.66,842.19,1.5
110,40,1,360.35,222.96,306.91,1.74
27,83,9,1017.0,224.62,993.21,1.24
52,48,14,316.38,197.12,266.41,1.89
54,28,14,927.89,202.97,906.72,1.24
58,67,18,1362.0,238.28,1339.99,1.2
51,58,14,502.0,202.49,465.64,1.47
22,69,5,669.67,171.6,649.24,1.28
141,80,17,751.26,340.03,687.34,1.52
51,59,18,819.13,265.78,774.1,1.41
52,30,8,152.24,167.48,102.66,2.33
12,16,18,325.32,231.01,232.18,2.64
125,134,16,206.59,240.06,67.75,7.22
78,30,15,641.76,171.01,622.84,1.27
73,80,15,791.87,348.58,728.36,1.49
110,28,18,407.76,261.98,357.35,1.67
16,35,17,1259.4,354.51,1219.92,1.27
11,85,17,1016.67,357.41,961.91,1.38
48,130,15,891.27,316.56,846.75,1.36
53,82,14,386.32,279.14,284.18,2.37
73,65,21,824.31,292.12,787.32,1.33
11,26,18,1248.64,349.25,1206.76,1.29
7,168,1,434.27,86.06,425.46,1.23
16,78,1,739.77,613.55,651.33,1.49
74,70,15,365.6,246.96,213.63,4.47
51,40,8,1092.75,168.21,1077.65,1.19
128,33,11,224.0,196.08,181.46,1.81
52,132,8,1127.77,410.18,1060.61,1.41
128,80,21,400.8,196.68,366.18,1.49
63,109,13,653.13,397.08,565.42,1.65
71,85,21,394.92,201.73,353.74,1.58
26,141,16,1130.35,434.72,1078.79,1.32
29,111,16,1447.5,381.49,1400.57,1.29
164,141,0,353.85,180.21,319.48,1.55
52,80,12,582.33,220.23,543.2,1.45
57,30,12,453.43,118.99,436.71,1.33
51,50,13,360.94,168.32,316.62,1.72
30,130,19,837.63,290.43,793.49,1.38
12,8,2,305.71,267.69,113.12,6.41
52,40,13,1047.33,95.0,1042.98,1.1
33,8,10,783.29,331.58,736.87,1.37
92,87,22,190.1,166.01,121.64,2.74
112,33,0,411.71,142.33,388.29,1.41
85,47,12,118.59,126.13,84.64,2.24
87,27,12,570.46,217.56,537.72,1.39
78,60,23,706.64,294.82,649.88,1.5
79,50,23,91.42,210.62,49.98,2.42
48,130,19,767.62,224.54,739.14,1.31
28,134,18,1116.2,264.94,1086.96,1.26
28,25,0,397.77,256.89,332.04,1.92
24,65,0,569.83,212.36,537.2,1.39
66,69,7,462.46,257.13,384.85,1.99
29,15,0,1162.67,304.96,1125.14,1.29
11,134,10,375.0,187.0,345.3,1.45
68,49,7,1012.0,218.55,988.81,1.24
22,85,0,880.25,319.12,831.01,1.39
41,134,1,595.47,189.27,570.78,1.32
43,114,1,727.67,115.86,719.02,1.16
31,105,19,530.56,213.52,493.99,1.45
25,164,18,910.7,315.16,854.37,1.44
64,128,1,200.54,174.33,161.76,1.79
23,75,0,682.81,248.74,641.89,1.42
53,30,13,311.45,153.61,255.63,2.27
63,138,1,692.3,435.93,614.98,1.55
49,47,5,331.74,198.1,290.58,1.65
48,136,5,561.23,230.83,525.74,1.41
109,87,21,218.59,223.65,148.23,2.36
25,55,0,594.08,175.95,571.01,1.32
48,57,5,382.71,92.88,371.49,1.28
111,43,0,756.33,151.67,741.16,1.22
27,35,0,173.18,115.31,141.87,1.94
11,40,11,766.44,133.8,756.35,1.17
164,61,0,219.71,225.86,126.41,3.09
165,51,0,765.23,259.7,720.91,1.42
69,70,22,112.21,103.69,78.03,2.56
68,80,22,736.29,227.57,702.24,1.36
84,57,12,665.56,307.79,608.97,1.5
25,47,7,816.5,236.48,786.6,1.31
23,67,7,725.72,176.83,704.8,1.27
26,45,0,806.89,206.86,781.9,1.28
130,115,14,690.0,191.32,661.64,1.34
78,15,21,1022.86,410.46,951.9,1.45
105,35,2,772.33,381.23,698.7,1.53
30,48,1,212.89,161.62,171.34,1.9
31,38,1,601.94,223.67,560.26,1.47
8,10,6,194.71,60.07,187.81,1.28
164,81,0,379.54,227.38,310.4,1.94
59,47,3,403.19,166.46,378.8,1.39
58,57,3,141.26,102.71,96.04,2.87
85,49,12,474.86,233.63,432.64,1.51
43,96,17,973.14,81.64,969.67,1.09
36,132,23,609.62,145.74,595.18,1.23
48,46,17,361.67,249.23,308.82,1.71
38,112,23,321.1,97.89,308.68,1.31
87,29,12,840.75,477.94,725.53,1.71
81,73,0,608.97,189.28,586.13,1.3
84,43,0,1031.2,324.95,977.49,1.4
16,71,7,1121.9,556.71,986.95,1.7
80,83,0,188.89,107.76,174.05,1.42
38,117,0,648.25,549.77,549.41,1.6
138,73,3,484.44,267.62,420.1,1.7
84,59,12,416.89,718.83,304.47,1.77
41,65,6,449.14,224.83,408.54,1.51
49,36,17,1142.06,424.1,1078.49,1.38
43,45,6,278.29,158.13,236.05,1.88
83,53,0,335.67,136.11,308.79,1.51
11,15,0,285.11,45.11,281.89,1.16
24,70,9,984.75,184.31,966.26,1.22
